"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells","dialogue_cleaned"
6127,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","I'm nobody.","I'm nobody.","im nobodi"
3709,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","My cousin and I were attacked by Dementors. That's why I had to use the Patronus, to drive them away.","My cousin and I were attacked by Dementors. That's why I had to use the Patronus, to drive them away.","cousin    attacked  dementors thats     use  patronus  drive  awai"
6206,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","I'm sorry.  It's just --","I'm sorry.  It's just --","im sorry   just"
6120,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","It gets really tricky.","It gets really tricky.","gets really tricki"
6171,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Ron, it's me.","Ron, it's me.","ron"
3720,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Arabella Figg","Female","","Human","Well, they were big and wore great, tattered cloaks.","Well, they were big and wore great, tattered cloaks.","well   big  wore great tattered cloak"
4426,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","What's so special about this","What's so special about this","whats  special"
3725,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Susan Bones","Female","Hufflepuff","Human","Oh, I disagree. She described their effects very completely.","Oh, I disagree. She described their effects very completely.","oh  disagree  described  effects  complet"
4372,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Goblin","","","","Department of Mysteries.","Department of Mysteries.","department  mysteri"
6205,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","Mary!  Do as I say!","Mary!  Do as I say!","mary     sai"
4472,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","So, Potter. Give us the Prophesy or I'll see how long it takes to crack Longbottom like his parents.","So, Potter. Give us the Prophesy or I'll see how long it takes to crack Longbottom like his parents.","potter give us  prophesy  ill see  long  takes  crack longbottom like  par"
6178,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Arthur!  You know you're being tracked, don't you?","Arthur!  You know you're being tracked, don't you?","arthur   know youre  tracked dont"
6184,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","What is it?","What is it?",""
6179,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Is that a threat, Runcorn?","Is that a threat, Runcorn?","threat runcorn"
4396,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","I don't think Sirius is here.","I don't think Sirius is here.","dont think sirius"
6192,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Dolores Umbridge","Female","Slytherin","Human","Would you please tell the court from which witch or wizard you took this wand.","Would you please tell the court from which witch or wizard you took this wand.","please tell  court   witch  wizard  took  wand"
6182,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","Bloody cold down here.","Bloody cold down here.","bloody cold"
4373,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Where is everyone?","Where is everyone?","everyon"
6152,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?","No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?","thats mad   two find umbridge  ill  fine      stop  rain"
6163,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Goblin","","","","Reckon the old hag will be interrogating Mudbloods all day?","Reckon the old hag will be interrogating Mudbloods all day?","reckon  old hag will  interrogating mudbloods  dai"
6202,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Guard","","","","Harry Potter...?","Harry Potter...?","harry pott"
4413,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Come and find out!","Come and find out!","come  find"
6196,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Dolores Umbridge","Female","Slytherin","Human","What the devil are you doing, Albert?","What the devil are you doing, Albert?","devil    albert"
4459,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ginny Weasley","Female","Gryffindor","Human","I think my ankle's broken. And somebody hit Ron with a weird spell...","I think my ankle's broken. And somebody hit Ron with a weird spell...","think  ankles broken  somebody hit ron   weird spel"
4474,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Crucio!","!","crucio"
3708,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Susan Bones","Female","Hufflepuff","Human","What do you mean?","What do you mean?","mean"
4485,"Harry Potter and the Order of the Phoenix",23,153,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","We may have lost the prophesy, but I can still deliver you to the Dark Lord!","We may have lost the prophesy, but I can still deliver you to the Dark Lord!","may  lost  prophesy   can still deliver    dark lord"
6175,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Hello, Reg.  Isn't Mary in for questioning today?  Try to have faith.  If there's anything Molly and I can do for you --","Hello, Reg.  Isn't Mary in for questioning today?  Try to have faith.  If there's anything Molly and I can do for you --","hello reg  isnt mary   questioning today  try   faith   theres anything molly   can"
3718,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Arabella Figg","Female","","Human","I was sitting on my porch when I saw the two Dementors gliding towards the two boys.","I was sitting on my porch when I saw the two Dementors gliding towards the two boys.","sitting   porch   saw  two dementors gliding towards  two boi"
4465,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Let my friends go and I will.","Let my friends go and I will.","let  friends go   wil"
6207,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","Long story.  Nice meeting you.","Long story.  Nice meeting you.","long story  nice meeting"
4417,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Take the youngest girl. We'll see how committed Potter is as we torture her.","Take the youngest girl. We'll see how committed Potter is as we torture her.","take  youngest girl well see  committed potter    torture"
3689,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Now, Harry, I find that highly unlikely...","Now, Harry, I find that highly unlikely...","now harry  find  highly unlik"
4532,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Albus Dumbledore","Male","Gryffindor","Human","All Educational Decrees will be nullified and you will call off the search on Hagrid so he can return to work.","All Educational Decrees will be nullified and you will call off the search on Hagrid so he can return to work.","educational decrees will  nullified   will call   search  hagrid   can return  work"
3675,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Goblin","","","","Welcome to the Ministry of Magic. Please state your business.","Welcome to the Ministry of Magic. Please state your business.","welcome   ministry  magic please state  busi"
6133,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","That's bloody disgusting.","That's bloody disgusting.","thats bloody disgust"
4462,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","We need to get out of here. Luna, can you help Ginny?","We need to get out of here. Luna, can you help Ginny?","need  get    luna can  help ginni"
4495,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Stupify!","Stupify!","stupifi"
6153,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","Try Finite Incantatem.  Of course if something's gone wrong with an Atmospheric Charm --","Try  Incantatem.  Of course if something's gone wrong with an Atmospheric Charm --","try finite incantatem   course  somethings gone wrong   atmospheric charm"
4503,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","You lie!","You lie!","lie"
4454,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Can we carry her?","Can we carry her?","can  carry"
4516,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Albus Dumbledore","Male","Gryffindor","Human","You are quite wrong, Tom, as you have always been.","You are quite wrong, Tom, as you have always been.","quite wrong tom    always"
4458,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","What happened.","What happened.","happen"
4434,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","Stop them!","Stop them!","stop"
4405,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Where's Sirius?","Where's Sirius?","wheres siriu"
